Unnamed: 0,Unternehmensname Latin alphabet,Inactive,Quoted,Branch,OwnData,Woco,ISO Ländercode,NACE Rev. 2 Core Code (4 Ziffern),Konsolidierungscode,Letztes verf. Jahr,Betriebsertrag (Umsatz) tsd EUR Letztes verf. Jahr,Anzahl der Mitarbeiter Letztes verf. Jahr,EBITDA tsd EUR Letztes verf. Jahr,AI_FDE_Match,Screening_Reasoning
377.0,GUARDSQUARE,Nein,Nein,Nein,Nein,Nein,BE,6202,U1,2024,26369.953,109,4571.853,False,"Guardsquare is a specialized cybersecurity firm focused on mobile application protection, specifically through code obfuscation, RASP, and threat intelligence. While they possess high technical depth, their core competency is software security and binary protection rather than the deployment of AI pipelines, RAG systems, or LLM-based agentic workflows. Their business model is a specialized security product suite rather than a service-oriented FDE consultancy, making them a poor fit for this specific investment thesis."
378.0,MEDIZORG,Nein,Nein,Nein,Nein,Nein,BE,6209,U1,2025,24045.655,24,9887.566,False,"MEDIZORG primarily operates as a specialized IT solutions provider focused on the healthcare sector in Belgium, with a core emphasis on medical infrastructure and administrative software integration. Their service model does not demonstrate the specialized AI engineering, RAG, or multi-agent workflow capabilities required by our FDE thesis. Furthermore, the company lacks the technical footprint in advanced machine learning deployment to justify a pivot toward high-scale AI infrastructure services."
379.0,RED HAT,Nein,Nein,Nein,Nein,Nein,BE,6201,U1,2024,26237.995,65,1690.327,False,"Red Hat is a major global enterprise software company and subsidiary of IBM, primarily known for its open-source infrastructure products like Red Hat Enterprise Linux and OpenShift. While they provide platforms that facilitate AI workloads (such as Red Hat OpenShift AI), they are an established product vendor rather than a boutique 'Forward Deployed Engineering' firm that designs and implements bespoke client-specific AI pipelines. They do not meet the criteria for a high-potential consultancy pivot, as they operate as a massive, scaled software product organization."
380.0,"ORBYT DANMARK, FILIAL AF ORBYT AS, NORGE",Nein,Nein,Ja,Nein,Nein,DK,6202,U1,2024,26232.0935022677,n.v.,3702.49433626617,False,"ORBYT is primarily an e-invoicing and digital document exchange provider focused on Peppol infrastructure and automated financial supply chain solutions. Their technical model centers on standardized EDI/ERP integrations and connectivity services rather than custom AI pipeline development or bespoke FDE-style model engineering. Consequently, they do not align with our specific thesis for investing in AI-native forward deployed engineering firms."
381.0,DENKWERK GMBH,Nein,Nein,Nein,Nein,Nein,DE,6202,U1,2024,25164.42029,228,2597.56637,False,"Denkwerk GmbH operates primarily as a digital agency focusing on brand experience, digital transformation, and marketing-led web development rather than backend AI infrastructure or specialized machine learning engineering. While they provide digital consulting, their core competency aligns more with design-led transformation and creative execution than the high-intensity technical deployment of RAG systems or multi-agent AI workflows. Consequently, they fall outside the specialized AI Forward Deployed Engineering scope required for this investment thesis."
382.0,SOCIETE WALLONNE DU LOGEMENT,Nein,Nein,Nein,Nein,Ja,BE,6202,U1,2024,26111.0,205,7130.0,False,"Société wallonne du logement (SWL) is a public utility entity responsible for the coordination and supervision of social housing in Wallonia, not a commercial B2B technology consultancy. Its operations are focused on public policy, real estate management, and regulatory oversight rather than providing AI engineering, RAG development, or software consulting services. Consequently, it falls entirely outside the scope of our investment thesis for AI Forward Deployed Engineering."
383.0,QOGNIFY GMBH,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2024,26104.85905,76,8564.61513,False,"Qognify GmbH is a specialized provider of physical security and incident management software, primarily focused on Video Management Software (VMS) and Enterprise Incident Management (EIM) solutions. Their business model centers on proprietary software product development for the security sector rather than acting as a B2B AI consultancy or forward-deployed engineering firm. While they incorporate AI-driven video analytics within their own product suite, they do not offer the custom AI pipeline, RAG implementation, or architectural consulting services required by the investment thesis."
384.0,PINGALA A/S,Nein,Nein,Nein,Nein,Nein,DK,6202,C2,2025,23072.6505336139,110,3417.65914557941,True,"PINGALA A/S is a specialized consultancy focusing on Microsoft Dynamics 365, Azure, and data analytics, providing the robust architectural foundation necessary for advanced enterprise AI deployment. Their deep expertise in Microsoft's ecosystem positions them as a high-potential firm capable of scaling AI-integrated business solutions and leveraging Azure OpenAI services for their existing enterprise client base. They align with our 'High Potential' criteria as a technically sophisticated consultancy with the infrastructure to transition into FDE-style AI project delivery."
385.0,CARYA GROUP,Nein,Nein,Nein,Nein,Nein,BE,6202,U1,2024,25739.271,83,3266.107,True,"Carya Group focuses on digital transformation, cloud architecture, and data engineering, which positions them well to transition into AI deployment services. Their expertise in Microsoft Azure and data platform integration aligns with the technical foundation required to build and maintain RAG pipelines and enterprise-grade AI workflows. As an established IT consulting firm, they possess the high-quality engineering talent necessary to pivot toward our AI Forward Deployed Engineering thesis."
386.0,HEINZE GMBH,Nein,Nein,Nein,Nein,Nein,DE,6209,U1,2023,24196.32736,178,2096.96836,False,"Heinze GmbH is primarily focused on construction industry software, specifically building product information databases, catalogs, and tender software platforms. Their core business is content management and information provisioning for architects and planners rather than AI engineering, model development, or complex software integration. They do not demonstrate the technical pivot capacity or core competencies required for our AI Forward Deployed Engineering thesis."
387.0,GEODYNAMICS,Nein,Nein,Nein,Nein,Nein,BE,6201,U1,2025,22563.923,51,12171.616,False,"Geodynamics is primarily focused on hydrographic surveying, geophysical mapping, and subsea engineering services rather than enterprise software development. Their technical operations are centered around maritime data acquisition and specialized hardware utilization for offshore projects. Consequently, they do not align with our thesis focused on B2B AI software engineering, RAG pipelines, or LLM-based application development."
388.0,PROCAD GMBH & CO. KG,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2023,23990.63284,111,2390.06521,False,"PROCAD is primarily an established independent software vendor focused on Product Lifecycle Management (PLM) and Document Management Systems (DMS) through its PRO.FILE product suite. While they possess strong engineering capabilities in the engineering and manufacturing software vertical, their business model is centered on selling proprietary enterprise software products rather than acting as a forward-deployed AI engineering consultancy. They do not currently fit the investment thesis of a firm specialized in building custom, agnostic AI pipelines or multi-agent RAG workflows for enterprise clients."
389.0,DAVINSI LABS,Nein,Nein,Nein,Nein,Ja,BE,6201,U1,2024,25492.996,47,4405.804,True,"Davinsi Labs is a highly specialized Belgian firm focused on AI-driven data intelligence, cybersecurity, and advanced automation. They demonstrate strong technical depth in operationalizing machine learning models and big data pipelines for enterprise-grade environments. Their service portfolio directly aligns with the FDE thesis by bridging complex data architecture with practical, scalable AI deployments."
390.0,MEDICIM,Nein,Nein,Nein,Nein,Nein,BE,6201,U1,2024,25454.976,112,8672.778,True,"MEDICIM specializes in high-end software development and computational solutions, particularly in 3D medical imaging and complex data engineering. Their deep expertise in algorithmic development and software engineering for specialized medical domains aligns well with the FDE thesis, as they possess the technical maturity to integrate proprietary AI models into critical enterprise environments. They represent a high-potential pivot candidate for scaling custom AI pipelines due to their strong foundation in sophisticated, high-stakes software engineering."
